flight_key,ORIGIN,DEST,dep_hour,count
G47391,DFW,DEN,5,1
G47397,ORD,SFO,19,1
G47407,SEA,LAX,18,1
G47413,SFO,IAD,0,1
G47420,DEN,BOS,18,1
G47427,IAD,JFK,23,1
G47428,SEA,ATL,14,1
G47433,IAD,ORD,12,1
G47436,SEA,IAD,18,1
G4744,DEN,DFW,8,1
G47440,DEN,SFO,3,1
G47441,ATL,JFK,5,1
G47459,ATL,DFW,2,1
G47467,LAX,ORD,9,1
G47470,ATL,JFK,9,1
G47474,BOS,ATL,15,1
G47495,BOS,ORD,3,1
G47499,LAX,SFO,15,1
G47502,IAD,DEN,16,1
G47507,ATL,DEN,11,1
G47513,ATL,JFK,21,1
G47526,SFO,JFK,3,1
G4753,LAX,BOS,6,1
G47538,ATL,SFO,2,1
G4754,BOS,DFW,13,1
G47544,LAX,IAD,23,1
G47546,DEN,ATL,7,1
G47564,DFW,LAX,14,1
G47575,BOS,ORD,16,1
G47586,SEA,DFW,17,1
G47589,ORD,DFW,17,1
G47590,SFO,LAX,21,1
G47598,SFO,DEN,5,1
G4760,SFO,DEN,10,1
G47601,IAD,ATL,23,1
G47607,SEA,IAD,17,1
G47610,IAD,SFO,14,1
G47613,IAD,SEA,14,1
G47615,SFO,DEN,1,1
G47619,JFK,BOS,5,1
G47622,ORD,DFW,7,1
G47627,DEN,IAD,12,1
G47638,SFO,ATL,22,1
G4764,BOS,ORD,13,1
G47661,ATL,DEN,5,1
G47669,SEA,ATL,20,1
G4767,DEN,SFO,8,1
G47670,DFW,SFO,21,1
G47684,JFK,ORD,0,1
G47696,IAD,ORD,7,1
G47697,SEA,ATL,5,1
G47698,LAX,SFO,1,1
G4771,LAX,JFK,4,1
G47717,BOS,DEN,8,1
G4772,ORD,SFO,16,1
G47731,BOS,SEA,12,1
G47732,JFK,ATL,16,1
G47750,IAD,ORD,12,1
G47756,JFK,SFO,3,1
G47757,ORD,ATL,23,1
G47766,DEN,ORD,4,1
G47771,DEN,SEA,2,1
G47774,BOS,DEN,0,1
G47775,DFW,JFK,19,1
G47780,IAD,DEN,14,1
G47786,ATL,JFK,20,1
G47791,ORD,JFK,13,1
G47792,SEA,ATL,4,1
G47806,ATL,SFO,19,1
G47812,ATL,IAD,23,1
G47815,JFK,SEA,18,1
G47820,DFW,IAD,4,1
G47825,SFO,DEN,13,1
G47835,DFW,SEA,6,1
G47837,ORD,ATL,7,1
G47839,DEN,ATL,17,1
G47849,SFO,ATL,12,1
G47852,DFW,DEN,14,1
G47856,SFO,DEN,7,1
G47858,SEA,LAX,14,1
G47859,ATL,ORD,15,1
G47860,SFO,JFK,6,1
G47864,IAD,ORD,23,1
G47867,ATL,ORD,20,1
G47869,JFK,SFO,8,1
G47876,IAD,BOS,14,1
G47891,SFO,ATL,3,1
G47892,JFK,ATL,12,1
G47917,BOS,SEA,12,1
G4793,SFO,IAD,18,1
G47935,LAX,ATL,22,1
G47938,ATL,DFW,2,1
G47947,IAD,LAX,1,1
G4795,BOS,DFW,11,1
G47962,BOS,IAD,21,1
G4797,BOS,ATL,7,1
G47989,SEA,JFK,13,1
G47991,BOS,ORD,21,1
G47994,ORD,JFK,16,1
G4800,ORD,DFW,9,1
G4801,DFW,ORD,23,1
G48023,ATL,DEN,6,1
G48029,IAD,ATL,5,1
G48037,SEA,ORD,3,1
G4804,ORD,JFK,4,1
G48052,BOS,DEN,17,1
G48054,DFW,SFO,3,1
G48056,JFK,BOS,10,1
G4806,ATL,SFO,17,1
G48073,DFW,IAD,20,1
G48080,DEN,BOS,22,1
G48083,SEA,IAD,11,1
G48088,DEN,SFO,5,1
G48092,DEN,SEA,6,1
G48104,ORD,JFK,12,1
G4811,DEN,ATL,16,1
G48117,IAD,ATL,12,1
G48120,ATL,SFO,3,1
G48125,SFO,JFK,5,1
G48126,DFW,DEN,5,1
G48129,JFK,ORD,14,1
G48134,DEN,DFW,15,1
G48140,DEN,LAX,1,1
G48141,IAD,DFW,18,1
G48143,LAX,DEN,1,1
G48148,LAX,ATL,17,1
G48154,BOS,ATL,22,1
G48157,JFK,IAD,13,1
G48184,IAD,LAX,1,1
G48185,IAD,SFO,15,1
G48204,DFW,SFO,0,1
G48212,SFO,IAD,10,1
G48213,DFW,JFK,0,1
G48214,SFO,DFW,8,1
G48222,DFW,ORD,14,1
G48224,ORD,DEN,5,1
G48234,SEA,DFW,16,1
G48235,LAX,ORD,2,1
G48237,DFW,DEN,14,1
G48240,ATL,SFO,6,1
G48243,ORD,SFO,9,1
G48248,DEN,ATL,0,1
G48251,SFO,IAD,11,1
G48267,LAX,BOS,20,1
G48274,DFW,BOS,4,1
G48281,DFW,LAX,11,1
G48295,ORD,JFK,2,1
G48298,ORD,LAX,9,1
G48300,DFW,SFO,23,1
G48303,SEA,SFO,3,1
G48304,DFW,DEN,6,1
G48305,ATL,IAD,18,1
G48307,IAD,JFK,23,1
G48314,DEN,IAD,21,1
G48339,SEA,DEN,7,1
G48343,DEN,BOS,10,1
G48356,DFW,SFO,12,1
G48372,ATL,BOS,8,1
G48386,LAX,SFO,4,1
G48390,LAX,ORD,20,1
G48398,DEN,BOS,4,1
G48400,SEA,ATL,3,1
G48402,SFO,DEN,21,1
G48408,JFK,BOS,11,1
G48416,JFK,LAX,3,1
G48425,ORD,IAD,10,1
G48432,SFO,ORD,11,1
G48441,SEA,BOS,16,1
G48446,ORD,DEN,6,1
G48462,ORD,DEN,21,1
G4847,DFW,JFK,19,1
G48481,BOS,SEA,4,1
G48485,JFK,DFW,8,1
G48487,SFO,DEN,8,1
G48497,SFO,IAD,15,1
G48525,BOS,IAD,22,1
G48528,SEA,LAX,21,1
G4853,ATL,DEN,9,1
G48531,IAD,DEN,1,1
G4854,DFW,SFO,6,1
G48545,SFO,SEA,2,1
G48558,SFO,LAX,7,1
G48559,IAD,DEN,10,1
G48567,DEN,LAX,17,1
G48568,JFK,LAX,20,1
G48572,DEN,LAX,15,1
G48589,SFO,ATL,12,1
G48606,BOS,DFW,7,1
G48607,JFK,SFO,9,1
G48621,SEA,IAD,21,1
G48629,SFO,ORD,10,1
G4864,DEN,ORD,14,1
G48647,DFW,SEA,18,1
G48650,JFK,ORD,1,1
G48655,LAX,ATL,7,1
G48666,DEN,DFW,19,1
G48669,JFK,SFO,0,1
G48670,BOS,ORD,17,1
G48671,ATL,SEA,1,1
G48676,SEA,IAD,2,1
G48680,SFO,JFK,17,1
G48689,ATL,BOS,4,1
G4870,SEA,BOS,17,1
G48705,ATL,DEN,2,1
G48707,ATL,SFO,19,1
G4871,DEN,JFK,19,1
G48714,BOS,SFO,7,1
G48723,ORD,ATL,5,1
G48730,ATL,SEA,0,1
G48747,DFW,DEN,2,1
G48749,SEA,DEN,22,1
G48750,DFW,LAX,13,1
G48752,SEA,SFO,21,1
G48753,BOS,DFW,23,1
G48754,SEA,DEN,19,1
G48770,DEN,DFW,6,1
G48776,SEA,DFW,13,1
G48777,DFW,ORD,6,1
G48782,BOS,JFK,5,1
G48785,JFK,DFW,20,1
G48800,DFW,JFK,19,1
G48803,BOS,LAX,8,1
G48810,ATL,IAD,6,1
G48823,DFW,ORD,9,1
G48828,DEN,ATL,23,1
G4883,DFW,BOS,6,1
G48832,SEA,LAX,3,1
G48842,JFK,IAD,6,1
G48844,SFO,LAX,15,1
G48845,DEN,JFK,7,1
G48849,SFO,SEA,6,1
G48864,JFK,LAX,1,1
G48870,DEN,LAX,1,1
G48874,DEN,SEA,5,1
G48879,ATL,SEA,10,1
G48883,LAX,ORD,14,1
G48889,DEN,JFK,2,1
G48894,IAD,BOS,6,1
G48895,JFK,DEN,23,1
G48902,LAX,SFO,4,1
G48917,JFK,SEA,20,1
G48921,SFO,DEN,17,1
G48928,BOS,DFW,10,1
G48934,ATL,SEA,3,1
G48938,SEA,DEN,5,1
G48947,JFK,ORD,12,1
G4895,ORD,SEA,0,1
G48951,DFW,DEN,3,1
G48960,ORD,LAX,18,1
G48963,SEA,BOS,15,1
G48965,DEN,JFK,11,1
G48967,DFW,ATL,0,1
G48969,BOS,ATL,19,1
G4897,LAX,ORD,21,1
G48971,SEA,SFO,19,1
G4898,DEN,IAD,21,1
G48984,SFO,LAX,10,1
G4899,ORD,SFO,20,1
G48997,IAD,BOS,10,1
G49000,SFO,BOS,7,1
G49003,ATL,JFK,5,1
G49009,DEN,ATL,9,1
G49015,JFK,DEN,12,1
G49018,BOS,DFW,22,1
G49019,DEN,BOS,23,1
G49024,DEN,SEA,14,1
G49029,JFK,LAX,10,1
G49032,IAD,SEA,22,1
G49039,JFK,ATL,8,1
G49044,BOS,DFW,13,1
G4905,BOS,SFO,15,1
G49058,IAD,DFW,17,1
G49060,ORD,LAX,13,1
G4907,SFO,JFK,13,1
G49078,LAX,ATL,14,1
G49089,IAD,SFO,20,1
G4909,ORD,DFW,22,1
G49119,BOS,DEN,17,1
G49120,BOS,SFO,17,1
G49121,BOS,ATL,23,1
G49126,SEA,IAD,10,1
G49128,LAX,BOS,5,1
G49131,DFW,JFK,17,1
G49132,ORD,JFK,18,1
G49138,SFO,DEN,13,1
G4914,DEN,JFK,7,1
G49141,JFK,ORD,7,1
G49149,ATL,ORD,16,1
G49155,SEA,DFW,14,1
G49163,DEN,LAX,19,1
G49164,LAX,DFW,23,1
G49170,BOS,ATL,20,1
G49173,LAX,SEA,20,1
G49174,DFW,JFK,19,1
G49178,IAD,SFO,8,1
G49196,BOS,SFO,3,1
G49200,LAX,DEN,19,1
G49207,DEN,SFO,4,1
G4921,DFW,ATL,16,1
G49211,DEN,ATL,7,1
G49213,SFO,JFK,2,1
G49222,ATL,ORD,4,1
G49226,DFW,ATL,23,1
G49227,ORD,IAD,18,1
G49228,ORD,DFW,0,1
G49231,SEA,ATL,7,1
G49234,BOS,IAD,4,1
G49250,BOS,ORD,3,1
G49251,ORD,SFO,0,1
G49260,DEN,LAX,5,1
G49261,SEA,IAD,7,1
G49263,SFO,DEN,22,1
G49272,SFO,LAX,15,1
G49274,JFK,DEN,7,1
G49276,DEN,ORD,8,1
G49282,ATL,SFO,14,1
G49289,BOS,LAX,8,1
G49300,ATL,DFW,3,1
G49309,ORD,LAX,22,1
G49319,ORD,IAD,11,1
G49320,ORD,DEN,12,1
G49324,JFK,IAD,0,1
G49334,ATL,DFW,16,1
G49342,DFW,IAD,15,1
G49347,IAD,ATL,20,1
G49359,DFW,LAX,23,1
G49371,JFK,DFW,22,1
G49373,DEN,IAD,6,1
G49377,LAX,BOS,9,1
G49384,IAD,BOS,21,1
G49386,SEA,SFO,3,1
G49387,IAD,LAX,20,1
G49388,DEN,ATL,1,1
G4939,ATL,IAD,3,1
G49397,DFW,SFO,7,1
G49404,SFO,JFK,11,1
G49414,BOS,DEN,2,1
G49418,IAD,SEA,9,1
G4942,DEN,LAX,15,1
G49423,ORD,DEN,15,1
G49428,LAX,IAD,20,1
G49434,BOS,DEN,19,1
G49445,JFK,IAD,13,1
G49450,DEN,IAD,16,1
G49453,IAD,DEN,9,1
G49457,LAX,DFW,0,1
G49459,ORD,ATL,5,1
G49483,SEA,IAD,3,1
G49490,LAX,ATL,8,1
G49495,DFW,ATL,22,1
G49496,SEA,DFW,22,1
G49516,LAX,IAD,9,1
G49523,DEN,LAX,12,1
G49526,BOS,IAD,22,1
G49539,ORD,DFW,8,1
G49542,BOS,IAD,21,1
G4955,SEA,IAD,3,1
G49551,DEN,SEA,6,1
G49561,ATL,IAD,6,1
G49583,JFK,ORD,22,1
G49594,JFK,DFW,4,1
G49596,IAD,SEA,3,1
G49645,DEN,IAD,6,1
G49647,DFW,ATL,10,1
G4965,LAX,DFW,4,1
G4966,ATL,LAX,16,1
G49662,ORD,IAD,14,1
G49669,BOS,SFO,18,1
G49674,LAX,DEN,22,1
G49682,ATL,IAD,20,1
G49697,LAX,ORD,13,1
G49698,JFK,BOS,2,1
G49700,SFO,ATL,9,1
G49701,IAD,LAX,8,1
G49712,SFO,SEA,16,1
G4974,JFK,IAD,23,1
G49753,IAD,BOS,4,1
G49754,DFW,SEA,8,1
G49756,ORD,SEA,15,1
G49757,BOS,LAX,20,1
G49762,JFK,LAX,21,1
G49772,JFK,BOS,1,1
G49773,DFW,IAD,14,1
G49776,SFO,DEN,23,1
G49777,LAX,DFW,11,1
G4978,IAD,DEN,17,1
G49781,DFW,SFO,19,1
G49794,SFO,LAX,14,1
G49800,IAD,ORD,6,1
G49811,SFO,JFK,3,1
G49814,IAD,DEN,19,1
G49815,DFW,ORD,19,1
G4982,DEN,DFW,0,1
G49827,IAD,SFO,16,1
G49831,IAD,ATL,8,1
G49833,DEN,BOS,4,1
G49839,SFO,SEA,1,1
G49841,DFW,JFK,22,1
G49852,JFK,BOS,8,1
G49854,DFW,DEN,12,1
G49857,IAD,DFW,11,1
G49869,ORD,SFO,7,1
G4987,LAX,SFO,4,1
G49876,IAD,SFO,12,1
G49879,JFK,BOS,13,1
G49881,SEA,LAX,23,1
G49885,DFW,SFO,7,1
G49903,LAX,JFK,16,1
G4992,SFO,ATL,10,1
G49929,IAD,SFO,17,1
G49931,ORD,SFO,4,1
G49932,IAD,DFW,17,1
G49933,ATL,JFK,1,1
G49936,LAX,SEA,7,1
G49940,DFW,BOS,20,1
G49944,SEA,BOS,10,1
G49947,SEA,LAX,21,1
G4995,SEA,ORD,3,1
G4996,ATL,LAX,23,1
G49962,BOS,LAX,3,1
G49963,DEN,ATL,5,1
G49972,SEA,ATL,22,1
G49976,SFO,LAX,10,1
G49979,BOS,LAX,9,1
G49982,DEN,DFW,7,1
G49983,IAD,DFW,11,1
G49994,DFW,JFK,0,1
HA1003,IAD,DFW,15,1
HA1019,SFO,JFK,1,1
HA1024,BOS,JFK,0,1
HA1026,IAD,ATL,6,1
HA1034,IAD,DEN,12,1
HA1038,DFW,ATL,1,1
HA1039,BOS,ATL,8,1
HA1053,ATL,SFO,11,1
HA1054,SFO,DFW,5,1
HA1066,ATL,BOS,10,1
HA1067,BOS,SFO,10,1
HA1083,LAX,SEA,15,1
HA1093,ORD,DEN,23,1
HA1099,SFO,ORD,6,1
HA1100,LAX,DEN,4,1
HA1102,SEA,SFO,3,1
HA1116,DEN,SEA,22,1
HA1119,SEA,DFW,2,1
HA1123,LAX,BOS,6,1
HA1127,SEA,DEN,12,1
HA1137,SEA,ATL,6,1
HA1144,LAX,JFK,22,1
HA1149,DEN,LAX,9,1
HA1154,IAD,ORD,20,1
HA1155,DFW,ORD,18,1
HA116,LAX,JFK,17,1
HA1160,BOS,DFW,2,1
HA1165,JFK,LAX,9,1
HA1168,LAX,DFW,1,1
HA1171,DEN,BOS,8,1
HA1197,JFK,LAX,19,1
HA1207,ATL,JFK,17,1
HA1219,SEA,ORD,1,1
HA1220,DFW,SFO,20,1
HA1227,BOS,LAX,16,1
HA1255,SEA,BOS,5,1
HA1258,BOS,JFK,0,1
HA1261,JFK,DFW,3,1
HA1265,LAX,ATL,5,1
HA1266,SEA,IAD,17,1
HA1315,IAD,ORD,11,1
HA1325,ATL,ORD,8,1
HA1326,DEN,LAX,6,1
HA1350,SFO,DEN,12,1
HA1355,DFW,ATL,18,1
HA1360,SEA,ORD,12,1
HA1367,SFO,IAD,21,1
HA1368,LAX,ATL,10,1
HA1388,ATL,ORD,0,1
HA1403,DFW,SEA,17,1
HA1412,JFK,ATL,11,1
HA1415,ATL,JFK,9,1
HA1417,IAD,LAX,17,1
HA1419,BOS,ATL,1,1
HA142,DFW,ORD,20,1
HA1432,SFO,ORD,21,1
HA1436,SFO,BOS,12,1
HA144,ATL,SEA,9,1
HA147,ORD,DFW,14,1
HA1473,LAX,SFO,11,1
HA149,LAX,BOS,19,1
HA1495,LAX,ATL,14,1
HA1504,SFO,DEN,7,1
HA1507,DEN,LAX,0,1
HA1513,JFK,BOS,17,1
HA1516,ORD,SFO,14,1
HA1520,JFK,ATL,8,1
HA1526,ORD,SEA,17,1
HA1535,SEA,ORD,19,1
HA1540,SFO,SEA,3,1
HA1544,DEN,LAX,9,1
HA1555,SEA,JFK,19,1
HA1556,ORD,DEN,16,1
HA156,ATL,JFK,18,1
HA1566,IAD,ORD,14,1
HA1567,SFO,ATL,17,1
HA1570,ORD,BOS,15,1
HA1584,DFW,JFK,14,1
HA1585,SEA,IAD,19,1
HA1588,ORD,DEN,0,1
HA1595,ATL,BOS,6,1
HA1597,DEN,BOS,19,1
HA1600,BOS,ORD,6,1
HA1601,SFO,ORD,10,1
HA1609,BOS,SFO,13,1
HA1613,BOS,ATL,6,1
HA1615,BOS,DEN,17,1
HA163,BOS,SEA,9,1
HA164,BOS,SFO,7,1
HA1641,BOS,SFO,7,1
HA1647,DEN,ORD,19,1
HA1654,LAX,ORD,1,1
HA1655,DEN,IAD,15,1
HA1660,DFW,ORD,21,1
HA1670,LAX,SFO,2,1
HA1675,DEN,LAX,8,1
HA1677,DEN,SEA,17,1
HA1681,ATL,JFK,18,1
HA1687,SFO,SEA,16,1
HA1691,JFK,SFO,17,1
HA1705,IAD,ORD,5,1
HA1706,IAD,ORD,6,1
HA1716,BOS,IAD,11,1
HA1722,SEA,DEN,0,1
HA1724,DFW,IAD,15,1
HA1730,BOS,SFO,4,1
HA1734,LAX,SEA,13,1
HA1749,ORD,JFK,8,1
HA1758,DEN,JFK,14,1
HA1766,ATL,ORD,19,1
HA177,ORD,JFK,7,1
HA1773,ORD,SFO,10,1
HA1778,ORD,SFO,20,1
HA179,IAD,SEA,10,1
HA1792,BOS,JFK,14,1
HA1795,DEN,IAD,18,1
HA1799,JFK,SEA,13,1
HA1801,SFO,SEA,11,1
HA1832,LAX,ATL,22,1
HA1837,SFO,DFW,4,1
HA1838,JFK,SFO,3,1
HA1839,BOS,ORD,8,1
HA1858,ORD,DFW,13,1
HA1899,JFK,ATL,10,1
HA1906,ORD,ATL,0,1
HA1909,IAD,LAX,7,1
HA1922,JFK,DEN,12,1
HA1926,SFO,ORD,1,1
HA1929,DFW,ORD,5,1
HA1935,DEN,JFK,16,1
HA1956,LAX,ATL,5,1
HA197,SFO,IAD,16,1
HA1972,BOS,SEA,19,1
HA1973,IAD,JFK,2,1
HA1976,JFK,IAD,0,1
HA1997,DEN,BOS,22,1
HA1999,JFK,SEA,22,1
HA2002,DFW,ATL,6,1
HA2015,IAD,BOS,15,1
HA2020,LAX,BOS,2,1
HA2022,ATL,LAX,22,1
HA2047,BOS,LAX,22,1
HA2049,ATL,JFK,10,1
HA2053,BOS,JFK,6,1
HA2055,DEN,LAX,2,1
HA2058,DFW,SEA,5,1
HA2077,JFK,BOS,19,1
HA2081,BOS,DFW,16,1
HA2085,LAX,DEN,19,1
HA2097,JFK,BOS,1,1
HA2109,SFO,DEN,11,1
HA2126,ATL,LAX,2,1
HA2144,DEN,ORD,15,1
HA2148,BOS,ATL,13,1
HA2158,LAX,SFO,23,1
HA2163,ATL,JFK,0,1
HA2164,BOS,ORD,17,1
HA2169,LAX,SFO,8,1
HA2178,ORD,SEA,12,1
HA2181,DEN,ATL,9,1
HA2197,SEA,ATL,11,1
HA2209,LAX,BOS,12,1
HA2213,ATL,DFW,22,1
HA2215,IAD,SEA,2,1
HA2226,IAD,SEA,22,1
HA2241,DFW,SEA,7,1
HA2245,ATL,LAX,14,1
HA2261,DFW,ATL,14,1
HA2273,DEN,DFW,18,1
HA2275,ORD,ATL,3,1
HA2294,SFO,IAD,13,1
HA2314,DEN,SEA,2,1
HA2316,IAD,LAX,13,1
HA2322,DFW,SFO,10,1
HA2334,BOS,SFO,0,1
HA2343,LAX,SFO,21,1
HA235,SFO,DFW,1,1
HA2351,IAD,ATL,10,1
HA2364,JFK,ORD,6,1
HA2369,IAD,ATL,20,1
HA237,IAD,ATL,18,1
HA2371,JFK,BOS,7,1
HA2376,ATL,SEA,22,1
HA2378,SFO,JFK,19,1
HA2385,SEA,BOS,5,1
HA2387,SFO,LAX,9,1
HA2389,DEN,DFW,20,1
HA2393,ATL,ORD,3,1
HA2396,DFW,SFO,10,1
HA2414,ATL,JFK,21,1
HA2418,DEN,BOS,5,1
HA2425,JFK,SEA,17,1
HA2445,SFO,JFK,22,1
HA2451,JFK,DFW,0,1
HA2453,ATL,SFO,0,1
HA2471,IAD,ATL,2,1
HA2483,ORD,ATL,18,1
HA2491,JFK,ORD,17,1
HA2492,DEN,JFK,18,1
HA2502,BOS,ATL,23,1
HA2512,DEN,IAD,3,1
HA2515,DFW,SFO,8,1
HA2516,SEA,DFW,18,1
HA2524,ORD,BOS,5,1
HA2532,BOS,ATL,21,1
HA2535,SFO,DEN,20,1
HA2536,SFO,IAD,13,1
HA2538,SEA,JFK,3,1
HA2547,LAX,ATL,12,1
HA2562,LAX,IAD,20,1
HA2564,SEA,LAX,9,1
HA259,LAX,SFO,16,1
HA2598,DFW,DEN,22,1
HA260,LAX,ATL,3,1
HA2619,LAX,BOS,14,1
HA264,JFK,DFW,12,1
HA2641,ORD,DFW,15,1
HA2647,BOS,LAX,21,1
HA2651,ATL,IAD,4,1
HA2653,BOS,DEN,13,1
HA2661,SEA,DFW,21,1
HA2662,ATL,LAX,9,1
HA2673,JFK,DFW,9,1
HA2679,ATL,DFW,20,1
HA2681,SFO,IAD,20,1
HA269,SFO,JFK,4,1
HA2690,ATL,DFW,18,1
HA2692,IAD,JFK,8,1
HA2716,ORD,BOS,4,1
HA2717,DFW,LAX,5,1
HA2718,LAX,ORD,7,1
HA272,IAD,DFW,21,1
HA2727,JFK,LAX,6,1
HA2734,JFK,IAD,12,1
HA2735,JFK,SEA,3,1
HA2743,DEN,IAD,19,1
HA2751,SEA,JFK,0,1
HA2756,IAD,ORD,18,1
HA2773,LAX,BOS,22,1
HA2787,LAX,ORD,9,1
HA2796,LAX,BOS,13,1
HA2800,SFO,JFK,5,1
HA2801,BOS,DFW,7,1
HA2804,JFK,LAX,17,1
HA2808,SEA,ATL,6,1
HA2828,LAX,IAD,18,1
HA2832,DEN,LAX,2,1
HA2836,BOS,DFW,1,1
HA2841,SEA,IAD,22,1
HA2846,IAD,DEN,15,1
HA2848,SFO,ORD,3,1
HA2850,ORD,DFW,17,1
HA2855,BOS,JFK,8,1
HA2865,ORD,IAD,16,1
HA2871,DEN,LAX,21,1
HA2885,DFW,ORD,9,1
HA289,BOS,ATL,11,1
HA2894,JFK,DEN,21,1
HA2905,DEN,ATL,9,1
HA2907,DFW,JFK,20,1
HA2910,DFW,IAD,10,1
HA2919,SEA,LAX,15,1
HA2920,SFO,JFK,21,1
HA2925,ORD,BOS,3,1
HA2950,BOS,ATL,15,1
HA2955,LAX,SFO,3,1
HA2956,BOS,DEN,22,1
HA296,JFK,LAX,21,1
HA2961,DEN,ORD,2,1
HA2975,BOS,ATL,4,1
HA2982,ORD,DEN,4,1
HA2983,SEA,SFO,12,1
HA2985,SFO,LAX,1,1
HA299,SEA,JFK,6,1
HA2991,ORD,DFW,8,1
HA3023,SEA,ATL,14,1
HA3054,ATL,LAX,12,1
HA3071,IAD,BOS,15,1
HA3072,LAX,DFW,0,1
HA3078,ORD,IAD,0,1
HA3079,BOS,JFK,20,1
HA3086,DFW,BOS,7,1
HA3087,SEA,BOS,7,1
HA3088,SFO,BOS,0,1
HA3089,ATL,SEA,22,1
HA3091,JFK,DFW,2,1
HA310,SFO,BOS,6,1
HA3105,IAD,BOS,7,1
HA311,IAD,DFW,21,1
HA3112,JFK,LAX,9,1
HA3118,BOS,DEN,20,1
HA3121,SEA,ATL,19,1
HA3152,SEA,IAD,22,1
HA3153,ATL,BOS,9,1
HA316,ORD,IAD,18,1
HA3162,JFK,IAD,21,1
HA317,JFK,LAX,21,1
HA3171,DEN,ORD,13,1
HA3178,IAD,JFK,15,1
HA3182,LAX,ATL,21,1
HA3184,BOS,JFK,19,1
HA3185,ATL,DEN,14,1
HA3195,LAX,SFO,4,1
HA3199,IAD,JFK,13,1
HA3216,ATL,SEA,1,1
HA323,BOS,LAX,22,1
HA3230,JFK,LAX,12,1
HA3237,DEN,IAD,11,1
HA3246,DFW,JFK,5,1
HA3249,SEA,ORD,22,1
HA3256,LAX,IAD,18,1
HA3259,ATL,LAX,23,1
HA3261,DEN,ATL,16,1
HA3270,DFW,JFK,1,1
HA3271,JFK,DFW,13,1
HA3274,LAX,ATL,1,1
HA3279,DEN,ATL,23,1
HA3286,IAD,LAX,20,1
HA3306,JFK,SFO,11,1
HA3326,DEN,BOS,0,1
HA3327,ATL,DFW,16,1
HA3329,LAX,JFK,19,1
HA333,IAD,SFO,14,1
HA3330,IAD,ATL,21,1
HA3331,DFW,BOS,20,1
HA3345,IAD,ORD,4,1
HA335,IAD,SEA,14,1
HA3353,SEA,BOS,17,1
HA3357,SEA,BOS,11,1
HA3358,DFW,ATL,9,1
HA3362,ATL,SFO,1,1
HA3363,SEA,DEN,13,1
HA3367,JFK,DEN,9,1
HA3373,SFO,DFW,0,1
HA3375,ATL,ORD,22,1
HA3381,SFO,JFK,16,1
HA3404,DFW,JFK,9,1
HA3407,JFK,ORD,10,1
HA3411,DFW,BOS,17,1
HA3417,ORD,LAX,5,1
HA3423,SFO,DEN,19,1
HA3425,SFO,ORD,7,1
HA3427,ORD,SFO,6,1
HA3431,DFW,SFO,21,1
HA3436,DFW,SFO,18,1
HA3439,LAX,SFO,22,1
HA3455,SEA,ORD,16,1
HA3459,ORD,BOS,7,1
HA3465,IAD,SFO,3,1
HA3469,IAD,ATL,4,1
HA3472,DEN,ATL,8,1
HA3478,SEA,IAD,13,1
HA3482,LAX,JFK,11,1
HA3487,SEA,DEN,6,1
HA349,DFW,LAX,16,1
HA350,DEN,LAX,23,1
HA3505,BOS,IAD,6,1
HA3506,ATL,BOS,15,1
HA3514,SFO,DEN,10,1
HA3549,IAD,DFW,19,1
HA3554,ORD,LAX,16,1
HA3557,SFO,ATL,7,1
HA3563,BOS,SFO,4,1
HA3572,IAD,DEN,1,1
HA3579,DFW,SEA,2,1
HA358,ORD,IAD,0,1
HA3580,JFK,SFO,12,1
HA3583,DFW,DEN,4,1
HA3587,DFW,LAX,13,1
HA3589,DEN,BOS,18,1
HA3596,SFO,ORD,10,1
HA3604,DFW,ORD,20,1
HA3609,IAD,DEN,3,1
HA361,LAX,JFK,0,1
HA3621,BOS,SEA,9,1
HA3644,DFW,ATL,19,1
HA3646,IAD,DEN,19,1
HA3657,SEA,SFO,21,1
HA3666,DEN,IAD,18,1
HA3668,DEN,DFW,10,1
HA368,BOS,LAX,22,1
HA3680,ATL,SFO,11,1
HA3683,BOS,SFO,10,1
HA3693,SEA,BOS,20,1
HA3698,ATL,DFW,9,1
HA3703,LAX,ORD,21,1
HA3708,BOS,DEN,11,1
HA3712,IAD,DEN,1,1
HA3726,DFW,ORD,0,1
HA3728,ORD,BOS,16,1
HA3738,BOS,IAD,21,1
HA3742,IAD,BOS,23,1
HA3744,LAX,SEA,4,1
HA3746,DFW,DEN,21,1
HA3749,SFO,SEA,23,1
HA376,LAX,BOS,7,1
HA377,LAX,ORD,0,1
HA378,ORD,ATL,11,1
HA3790,LAX,SEA,22,1
HA3796,BOS,DFW,14,1
HA3797,LAX,IAD,9,1
HA3810,BOS,DFW,13,1
HA3812,SEA,IAD,18,1
HA3826,ATL,DFW,10,1
HA3827,LAX,SEA,17,1
HA3832,LAX,BOS,8,1
HA3835,SFO,ATL,10,1
HA3838,SEA,DFW,4,1
HA3842,SEA,DFW,5,1
HA385,BOS,SEA,4,1
HA3852,DFW,DEN,2,1
HA3855,DFW,LAX,18,1
HA3866,BOS,DEN,17,1
HA387,DFW,IAD,19,1
HA3877,JFK,DFW,13,1
HA388,DEN,ATL,23,1
HA3884,LAX,ORD,14,1
HA3885,ORD,DEN,2,1
HA3889,SFO,IAD,4,1
HA3892,JFK,LAX,23,1
HA3908,ATL,BOS,3,1
HA3914,ATL,ORD,9,1
